2457582.5906314203 1.0000209389 0.0000839915 K2
2457582.6110636177 1.0000650718 0.0000839257 K2
2457582.6314957142 1.0000038854 0.0000838490 K2
2457582.6519277110 1.0000176604 0.0000837571 K2
2457582.6723599071 1.0000046233 0.0000836909 K2
2457582.6927920026 0.9999852036 0.0000836177 K2
2457582.7132239980 1.0000190819 0.0000835142 K2
2457582.7336561931 0.9999296870 0.0000834228 K2
2457582.7540882872 1.0001524893 0.0000833108 K2
2457582.7745202812 0.9999330729 0.0000832336 K2
2457582.7949524750 1.0002648746 0.0000830828 K2
2457582.8153845682 1.0001488468 0.0000829113 K2
2457582.9175450285 0.9999687226 0.0000842819 K2
2457582.9379771198 1.0000146254 0.0000842488 K2
2457582.9584091101 0.9998666704 0.0000842698 K2
2457582.9788412997 0.9999419687 0.0000842362 K2
2457582.9992733896 0.9999788622 0.0000842436 K2
2457583.0197053789 0.9999471137 0.0000842027 K2
2457583.0401375676 1.0001131275 0.0000841761 K2
2457583.0605696561 1.0000233958 0.0000841744 K2
2457583.0810017441 1.0000922399 0.0000841605 K2
2457583.1014338317 0.9999307065 0.0000841225 K2
2457583.1218659189 1.0000490054 0.0000840999 K2
2457583.1422980060 0.9999691417 0.0000840401 K2
2457583.1627300922 1.0000827157 0.0000839889 K2
2457583.1831621784 1.0000542841 0.0000839460 K2
2457583.2035943642 1.0000273800 0.0000838792 K2
2457583.2240263494 0.9998415677 0.0000838130 K2
2457583.2444584346 0.9997180043 0.0000837186 K2
2457583.2648906186 0.9998919713 0.0000836355 K2
2457583.2853226028 0.9997448098 0.0000835724 K2
2457583.3057546862 0.9999971113 0.0000834766 K2
2457583.3261868698 0.9995947167 0.0000834024 K2
2457583.3466188526 0.9999381878 0.0000832941 K2
2457583.3670509350 0.9997851167 0.0000831861 K2
2457583.3874831172 1.0001918026 0.0000830213 K2
2457583.4079150991 1.0001711216 0.0000828915 K2
2457583.4283471801 1.0001941147 0.0000827774 K2
2457583.4487793613 1.0000361267 0.0000826552 K2
2457583.4692114415 1.0001169751 0.0000825578 K2
2457583.4896434220 1.0001337675 0.0000824117 K2
2457583.5100756017 1.0002867838 0.0000822134 K2
2457583.5305076810 1.0000407161 0.0000819811 K2
2457583.5509397597 1.0001325696 0.0000817059 K2
2457583.5713718385 1.0000254971 0.0000814577 K2
2457583.5918039167 1.0000632241 0.0000811015 K2
2457583.6531001488 1.0002423138 0.0000843139 K2
2457583.6735322257 1.0001402690 0.0000843165 K2
2457583.6939643011 1.0000177987 0.0000843449 K2
2457583.7143963771 0.9999850303 0.0000843260 K2
2457583.7348284526 1.0000404198 0.0000843281 K2
2457583.7552605276 1.0000760002 0.0000843042 K2
2457583.7756925020 0.9999251979 0.0000842934 K2
2457583.7961246762 0.9999260991 0.0000842873 K2
2457583.8165567503 0.9998691289 0.0000842944 K2
2457583.8369887238 0.9997011714 0.0000842752 K2
2457583.8574208962 0.9998455626 0.0000842356 K2
2457583.8778529689 0.9997871683 0.0000841992 K2
2457583.8982850411 0.9998488867 0.0000841659 K2
2457583.9187171133 0.9998207811 0.0000841401 K2
2457583.9391491846 0.9996009408 0.0000841216 K2
2457583.9595812559 0.9996289745 0.0000840641 K2
2457583.9800133267 0.9997350453 0.0000840097 K2
2457584.0004453966 0.9996954670 0.0000839343 K2
2457584.0208775667 0.9996563837 0.0000839048 K2
2457584.0413096361 0.9997802829 0.0000838363 K2
2457584.0617416049 0.9996942584 0.0000837785 K2
2457584.0821737740 0.9997895984 0.0000837312 K2
2457584.1026058425 0.9996142572 0.0000836416 K2
2457584.1434699777 1.0006438795 0.0000841925 K2
2457584.1639020448 1.0004451676 0.0000842637 K2
2457584.1843340113 1.0003405328 0.0000842734 K2
2457584.2047661780 1.0003257171 0.0000842696 K2
2457584.2251982437 1.0003422425 0.0000842961 K2
2457584.2456302093 1.0001946325 0.0000842988 K2
2457584.2660623747 1.0002774798 0.0000843029 K2
2457584.2864944390 1.0003626761 0.0000843107 K2
2457584.3069265038 1.0003143972 0.0000843361 K2
2457584.3273585676 1.0002270198 0.0000843472 K2
2457584.3477906315 1.0002223047 0.0000843213 K2
2457584.3682226948 1.0000724619 0.0000843270 K2
2457584.3886547578 0.9999334857 0.0000843159 K2
2457584.4090868202 0.9999679034 0.0000843309 K2
2457584.4295188822 1.0005903235 0.0000843042 K2
2457584.4499509437 0.9999028599 0.0000843157 K2
2457584.4703830052 0.9999141767 0.0000843141 K2
2457584.4908149661 1.0001281794 0.0000842644 K2
2457584.5112471269 1.0000412011 0.0000842640 K2
2457584.5316791870 0.9998762133 0.0000842684 K2
2457584.5521113463 1.0000178368 0.0000842401 K2
2457584.5725433063 1.0000190326 0.0000842244 K2
2457584.5929753645 0.9999847155 0.0000841703 K2
2457584.6134075234 0.9999251865 0.0000841687 K2
2457584.6338394815 0.9999154438 0.0000841138 K2
2457584.6542715398 1.0001105994 0.0000841034 K2
2457584.6747036972 1.0000742402 0.0000840852 K2
2457584.6951356544 0.9999273148 0.0000840408 K2
2457584.7155677108 1.0000464666 0.0000839815 K2
2457584.7359998669 1.0002075700 0.0000839088 K2
2457584.7564318227 0.9999710827 0.0000838735 K2
2457584.7768638781 0.9998541978 0.0000838087 K2
2457584.7972960337 1.0000459375 0.0000837445 K2
2457584.8177279886 0.9999208854 0.0000836590 K2
2457584.8381600427 0.9998804653 0.0000835773 K2
2457584.8585921968 0.9999038928 0.0000834523 K2
2457584.8790242500 0.9997595338 0.0000832852 K2
2457584.8994562039 0.9999070171 0.0000831843 K2
2457584.9198883562 0.9999702156 0.0000830219 K2
2457584.9403204089 1.0001380851 0.0000829016 K2
2457584.9607523610 1.0001378024 0.0000827128 K2
2457584.9811845128 1.0002327557 0.0000825836 K2
2457585.0016165641 1.0002781478 0.0000824237 K2
2457585.0220487146 1.0002789752 0.0000822594 K2
2457585.0424806653 1.0004138266 0.0000820277 K2
2457585.0629127151 1.0003126390 0.0000816913 K2
2457585.0833448651 0.9999802895 0.0000814004 K2
2457585.1242088638 0.9998406292 0.0000842918 K2
2457585.1446410120 0.9998177320 0.0000842472 K2
2457585.1650729608 0.9998864927 0.0000841829 K2
2457585.1855050083 0.9999109407 0.0000841320 K2
2457585.2059371560 1.0000212520 0.0000840793 K2
2457585.2263691030 0.9997848982 0.0000840086 K2
2457585.2468011496 0.9999168238 0.0000839262 K2
2457585.2672331962 0.9998063185 0.0000838438 K2
2457585.2876652419 0.9999150002 0.0000837595 K2
2457585.3080972875 0.9998397739 0.0000836705 K2
2457585.3285293328 0.9998851861 0.0000835457 K2
2457585.3489613775 0.9997617995 0.0000833838 K2
2457585.3693934218 1.0000871765 0.0000831979 K2
2457585.3898255662 0.9999518419 0.0000830506 K2
2457585.4102575094 1.0000137266 0.0000829194 K2
2457585.4306895528 1.0000816222 0.0000827583 K2
2457585.4511216958 1.0002272841 0.0000825793 K2
2457585.4715536386 1.0004454869 0.0000823498 K2
2457585.4919857802 1.0004144988 0.0000820920 K2
2457585.5124178221 1.0004439689 0.0000817910 K2
2457585.6145780254 0.9997350703 0.0000843041 K2
2457585.6350100650 1.0000255540 0.0000842681 K2
2457585.6554420041 1.0001537282 0.0000842064 K2
2457585.6758741429 0.9999999231 0.0000841270 K2
2457585.6963061811 0.9998705625 0.0000840700 K2
2457585.7167382194 1.0000605328 0.0000839660 K2
2457585.7371702571 0.9998836963 0.0000838451 K2
2457585.7576022944 0.9996988821 0.0000837431 K2
2457585.7780343308 0.9996800860 0.0000836229 K2
2457585.7984663672 0.9998622521 0.0000834625 K2
2457585.8188984036 0.9998259609 0.0000833244 K2
2457585.8393304395 0.9999180070 0.0000831389 K2
2457585.8597625750 0.9998957645 0.0000829848 K2
2457585.8801945099 0.9999198832 0.0000828756 K2
2457585.9006265444 0.9999998980 0.0000827284 K2
2457585.9210586785 1.0000415454 0.0000825798 K2
2457585.9414906125 1.0003010827 0.0000823357 K2
2457585.9619227457 1.0002384291 0.0000820148 K2
