2458378.52581000000 FEROS
2458378.59711000000 FEROS
2458378.65910999990 FEROS
2458378.71075000010 FEROS
2458378.81698000010 FEROS
2458379.4929499999 FEROS
2458379.56308000020 FEROS
2458379.59972999990 FEROS
2458379.66004000000 FEROS
2458379.69757999990 FEROS
2458379.7437000000 FEROS
2458379.7922700001 FEROS
2458380.75030000000 FEROS
2458380.78884000010 FEROS
2458380.87227000020 FEROS
2458381.4916400001 FEROS
2458381.52436000020 FEROS
2458381.57590000010 FEROS
2458381.61901000000 FEROS
2458381.65901000010 FEROS
2458381.7895599999 FEROS
2458382.51516000000 FEROS
2458382.5552200000 FEROS
2458382.5959200002 FEROS
2458382.6395899998 FEROS
2458382.6857500002 FEROS
2458382.72344999990 FEROS
2458382.7878700001 FEROS
2458382.84321000010 FEROS
2458383.52223999980 FEROS
2458383.57091999990 FEROS
2458383.60969999990 FEROS
2458383.64050999980 FEROS
2458383.67645000010 FEROS
2458383.71245000000 FEROS
2458383.73356000010 FEROS
2458383.7620199998 FEROS
2458383.7970799999 FEROS
2458383.82756000010 FEROS
2458384.51788999980 FEROS
2458384.5689599998 FEROS
2458384.61595000000 FEROS
2458384.68496000020 FEROS
2458384.7288299999 FEROS
2458384.7711399999 FEROS
2458384.8201899999 FEROS
2458385.5393300001 FEROS
2458385.5852299999 FEROS
2458385.6248200000 FEROS
2458385.67184000000 FEROS
2458385.7104000002 FEROS
2458385.74697000020 FEROS
2458385.79464000000 FEROS
2458385.83057000020 FEROS
2458399.51492000000 FEROS
2458399.55745000020 FEROS
2458401.71010999990 FEROS
2458404.5017100000 FEROS
2458404.5692900000 FEROS
2458404.6410699999 FEROS
2458404.81407999990 FEROS
2458406.49702000010 FEROS
2458406.56486999990 FEROS
2458406.61699000000 FEROS
2458406.69909999990 FEROS
2458406.75022999990 FEROS
2458406.7929799999 FEROS
2458407.54667000010 FEROS
2458407.59281999990 FEROS
2458407.63761000010 FEROS
2458407.7985399999 FEROS
2458408.52343000010 FEROS
2458408.572420000100 FEROS
2458408.61383999980 FEROS
2458408.7515599998 FEROS
2458408.7960899998 FEROS
2458409.5094699999 FEROS
2458409.5579300001 FEROS
2458409.59055999990 FEROS
2458409.6554299998 FEROS
2458410.51673999990 FEROS
2458410.56021999990 FEROS
2458410.6375899999 FEROS
2458410.6967699998 FEROS
2458410.79263000000 FEROS
2458411.56667000010 FEROS
2458411.59367999990 FEROS
2458411.62651999990 FEROS
2458411.67716000000 FEROS
2458411.73431000020 FEROS
2458411.774600000100 FEROS
2458411.79833000010 FEROS
2458412.531200000100 FEROS
2458412.592499999800 FEROS
2458412.64785999990 FEROS
2458412.67741000000 FEROS
2458412.70661999980 FEROS
2458412.77464000000 FEROS
2458412.79063000020 FEROS
2458413.5279299999 FEROS
2458413.5561000002 FEROS
2458413.6158699999 FEROS
2458413.6805799999 FEROS
2458413.7344300002 FEROS
2458413.7724700002 FEROS
2458413.8000099999 FEROS
2458414.55328000010 FEROS
2458414.6015599999 FEROS
2458414.63909999980 FEROS
2458414.6658200002 FEROS
2458414.6877299999 FEROS
2458414.72808999990 FEROS
2458414.7576100002 FEROS
2458415.5134399999 FEROS
2458415.56394999990 FEROS
2458415.60350000020 FEROS
2458415.65248000020 FEROS
2458415.6863500001 FEROS
2458415.7744999998 FEROS
2458415.81116000000 FEROS
2458416.512829999900 FEROS
2458416.555499999800 FEROS
2458416.588039999800 FEROS
2458416.64026999990 FEROS
2458416.678170000200 FEROS
2458418.49349999990 FEROS
2458418.52839000010 FEROS
2458418.56116000000 FEROS
2458418.60496000010 FEROS
2458418.64635000010 FEROS
2458418.68007999980 FEROS
2458418.76519000020 FEROS
2458419.5012699999 FEROS
2458419.5374799999 FEROS
2458419.5752699999 FEROS
2458419.6038000002 FEROS
2458419.6642600000 FEROS
2458419.7900600000 FEROS
2458423.5584700000 FEROS
2458423.6176800001 FEROS
2458423.6639200002 FEROS
2458423.6941700000 FEROS
2458423.7762199999 FEROS
2458424.4960599998 FEROS
2458424.5399600002 FEROS
2458424.6236999999 FEROS
2458424.6482699998 FEROS
2458424.68165999980 FEROS
2458424.7753400002 FEROS
2458425.50986000010 FEROS
2458425.56999999980 FEROS
2458425.606019999800 FEROS
2458425.66123000020 FEROS
2458425.770889999800 FEROS
2458426.50324000000 FEROS
2458426.55168000000 FEROS
2458426.61414000020 FEROS
2458427.50554999990 FEROS
2458427.55286000020 FEROS
2458427.59151999980 FEROS
2458428.5139500001 FEROS
2458428.5494800000 FEROS
2458428.5900699999 FEROS
2458428.6557100001 FEROS
2458428.7080700002 FEROS
2458429.5085600000 FEROS
2458429.5323899998 FEROS
2458429.58009999990 FEROS
2458429.6649199999 FEROS
2458429.7075100001 FEROS
2458430.52903999990 FEROS
2458430.562229999800 FEROS
2458430.60523999990 FEROS
2458430.637260000200 FEROS
2458430.679709999800 FEROS
2458430.745840000000 FEROS
2457613.6767699998 CORALIE14
2457672.69291000023 CORALIE14
2458368.67193000029 CORALIE14
2458369.54786999997 CORALIE14
2458369.72864999999 CORALIE14
2458370.4848600002 CORALIE14
2458370.7648399998 CORALIE14
2458371.5362499999 CORALIE14
2454705.6942400001 CORALIE07
2454734.67698000000 CORALIE07
2454737.6356400000 CORALIE07
2455081.78365000019 CORALIE07
2455756.79330000000 CORALIE07
2455801.8111299998 CORALIE07
2456583.67195999996 CORALIE07
2458367.4761844901 HARPS
2458367.5415293998 HARPS
2458367.6139457999 HARPS
2458367.6665828200 HARPS
2458367.7074378398 HARPS
2458367.8394933101 HARPS
2458367.9045835701 HARPS
2458368.47681981986 HARPS
2458368.51942243015 HARPS
2458368.5846862500 HARPS
2458368.6475080200 HARPS
2458368.7202947098 HARPS
2458368.84413274987 HARPS
2458368.88553169002 HARPS
2458394.4933469598 HARPS
2458394.6263021799 HARPS
2458396.63097580015 HARPS
2458396.7407725099 HARPS
2458397.48495252993 HARPS
2458397.69586578012 HARPS
2458398.54520105014 HARPS
2458398.6227657800 HARPS
2458409.5191572700 HARPS
2458409.6134334598 HARPS
